fecha,Barcelona_fabra,Barcelona,Sabadell_aero,Garriga,Castellar,Llica,el_Mogent,Mogoda,Gramenet
2007-02-19,0.0,0.0,0.0,0.08800000000000001,,0.122,0.2986,0.069,3.1613
2007-02-20,0.0,0.0,0.0,0.083,,0.109,0.2834,0.056,2.8957
2007-02-21,,0.0,0.0,0.087,,0.117,0.5485,0.098,3.1877
2007-02-22,0.0,0.0,0.0,0.086,,0.117,0.4886,0.071,3.3681
2007-02-23,0.0,0.0,0.0,0.081,,0.121,0.4320000000000001,0.05,2.9324
2007-02-24,0.0,0.0,0.0,0.08,,0.111,0.3677,0.041,2.7534
2007-02-25,,0.0,0.0,0.078,,0.112,0.3948,0.038,2.4795
2007-02-26,0.0,0.0,0.0,0.083,,0.104,0.318,0.038,2.6147
2007-02-27,0.0,0.0,0.0,0.078,,0.092,0.2664,0.036000000000000004,2.7096
2007-02-28,0.0,0.0,0.0,0.073,,0.073,0.2946,0.034,2.8314
2007-03-01,0.0,0.0,0.0,0.069,,0.07,0.3881,0.026,2.827
2007-03-02,0.0,0.0,0.0,0.068,,0.068,0.4168,0.009000000000000001,2.8068
2007-03-03,0.0,31.0,0.0,0.069,,0.067,0.4999,0.0,2.6731
2007-03-04,0.0,0.0,0.0,0.069,,0.067,0.4598,0.0,2.4349
2007-03-05,0.0,0.0,0.0,0.069,,0.067,0.4915,0.0,2.5741
2007-03-06,0.0,0.0,0.0,0.073,,0.066,0.5246,0.0,2.6763
2007-03-07,8.4,9.4,11.3,0.08800000000000001,,0.101,0.675,0.187,6.1698
2007-03-08,0.0,0.0,0.1,0.166,,0.094,0.7586,0.08900000000000001,4.2927
2007-03-09,0.0,0.0,0.0,0.081,,0.08800000000000001,0.6622,0.015,3.0619
2007-03-10,0.0,0.0,0.0,0.075,,0.07200000000000001,0.63,0.005,2.721
2007-03-11,0.0,0.0,0.0,0.07200000000000001,,0.07200000000000001,0.6465,0.001,2.407
2007-03-12,0.0,0.0,0.0,0.07200000000000001,,0.073,0.6695,0.001,2.5582
2007-03-13,0.0,0.0,0.0,0.073,,0.069,0.6422,0.0,2.6278
2007-03-14,0.0,0.0,0.0,0.078,,0.068,0.6767,0.0,2.7722
2007-03-15,0.0,0.0,0.0,0.078,,0.068,0.5895,0.0,2.7219
2007-03-16,0.7,0.0,0.6,0.073,,0.066,0.4455,0.0,2.8072
2007-03-17,0.0,0.0,0.1,0.067,,0.066,0.4586,0.0,2.6656
2007-03-18,0.0,0.1,0.0,0.07,,0.065,0.4104,0.0,2.3959
2007-03-19,,0.0,0.4,0.071,,0.065,0.4251,0.0,2.6066
2007-03-20,0.0,0.0,0.0,0.07200000000000001,,0.065,0.3717,0.0,2.7494
2007-03-21,0.0,0.1,0.0,0.07400000000000001,,0.063,0.3601,0.0,2.789
2007-03-22,0.0,0.0,0.0,0.075,,0.062,0.3875,0.0,2.7023
2007-03-23,0.1,2.7,0.0,0.071,,0.062,0.4233,0.0,2.5993
2007-03-24,0.3,0.8,0.2,0.07,,0.061,0.3903,0.0,2.5219
2007-03-25,0.0,0.0,0.0,0.069,,0.061,0.4337,0.0,2.3829
2007-03-26,0.1,0.0,0.0,0.069,,0.061,0.4076,0.0,2.5446
2007-03-27,0.2,0.0,0.0,0.07200000000000001,,0.06,0.4407,0.0,2.7529
2007-03-28,4.8,0.3,0.7,0.076,,0.06,0.433,0.0,3.0135
2007-03-29,0.8,0.2,0.2,0.078,,0.059,0.4414,0.0,2.8424
2007-03-30,2.0,0.0,2.2,0.077,,0.058,0.4116,0.0,2.7742
2007-03-31,1.9,0.0,2.1,0.077,,0.075,0.4185,0.0,3.4341
2007-04-01,0.9,0.5,0.7,0.07200000000000001,,0.076,0.4612,0.0,2.7526
2007-04-02,74.0,11.8,,0.68,,0.177,0.9519,0.645,9.8837
2007-04-03,9.2,6.0,,5.117,,0.546,4.4217,5.42,28.2716
2007-04-04,3.1,,,1.64,,0.368,1.4386,1.012,15.3909
2007-04-05,5.8,,,1.382,,0.374,1.2191,0.789,13.7212
2007-04-06,0.0,0.0,,0.8590000000000001,,0.263,0.8173,0.225,7.2666
2007-04-07,,0.0,,0.478,,0.225,0.5657,0.098,5.1892
2007-04-08,0.0,0.0,,0.294,,0.204,0.4970000000000001,0.054000000000000006,4.4061
2007-04-09,3.0,3.3,,0.194,,0.191,0.4491,0.043,4.1058
2007-04-10,1.0,0.3,,0.149,,0.18600000000000005,0.6756,0.059,5.43
2007-04-11,0.0,0.0,,0.128,,0.18,0.5829,0.043,4.325
2007-04-12,5.1,0.9,,0.12,,0.17600000000000002,0.5492,0.061,4.9689999999999985
2007-04-13,12.0,3.5,,0.172,,0.193,0.6848,0.13699999999999998,5.8836
2007-04-14,1.5,1.2,,0.889,,0.197,0.8525,0.195,7.1918
2007-04-15,0.0,0.0,,0.83,,0.188,0.6577,0.04,5.0818
2007-04-16,0.0,0.0,,0.429,,0.188,0.607,0.03,4.5911
2007-04-17,0.0,0.0,,0.693,,0.185,0.5891,0.021,4.2619
2007-04-18,0.0,0.0,,0.516,,0.205,0.5474,0.019,4.9889
2007-04-19,0.0,0.0,,0.297,,0.18600000000000005,0.5655,0.019,4.2274
2007-04-20,0.0,0.0,,0.196,,0.174,0.514,0.015,3.9912
2007-04-21,0.0,0.0,,0.165,,0.163,0.4913,0.015,3.6453
2007-04-22,0.0,0.0,0.0,0.14400000000000002,,0.152,0.4651,0.001,3.2767
2007-04-23,0.0,0.0,0.0,0.128,,0.136,0.4724,0.016,3.3286
2007-04-24,0.0,,0.0,0.114,,0.128,0.4977,0.018000000000000002,3.5676
2007-04-25,0.0,0.0,0.0,0.098,,0.119,0.4989,0.017,3.2721
2007-04-26,0.0,0.0,0.0,0.091,,0.121,0.5292,0.003,3.132
2007-04-27,,0.0,0.0,0.09,,0.132,0.5318,0.001,3.1283
2007-04-28,0.2,0.0,0.0,0.093,,0.128,0.5384,0.004,3.033
2007-04-29,1.1,1.2,0.0,0.21,,0.15,0.77,0.264,4.0388
2007-04-30,2.7,1.2,0.0,0.142,,0.138,0.669,0.084,3.783
2007-05-01,12.9,3.9,,0.907,,0.3720000000000001,1.3214,1.371,15.7063
2007-05-02,0.0,0.0,,0.421,,0.234,1.1336,0.229,7.7125
2007-05-03,4.6,1.7,,0.215,,0.21,0.8492,0.133,6.3313
2007-05-04,0.1,0.2,,0.177,,0.188,0.8131,0.086,5.1153
2007-05-05,2.9,0.8,,0.215,,0.185,0.6553,0.1,7.4894
2007-05-06,0.9,0.0,,0.181,,0.17800000000000002,0.5599,0.061,4.7556
2007-05-07,0.0,4.4,,0.14400000000000002,,0.159,0.5736,0.033,4.1766
2007-05-08,0.0,0.0,,0.133,,0.14300000000000002,0.5664,0.02,4.0346
2007-05-09,0.0,2.5,,0.118,,0.132,0.5257,0.011,3.7757
2007-05-10,0.0,3.9,,0.105,,0.122,0.5081,0.003,3.5954
2007-05-11,0.0,0.0,0.0,0.094,0.044,0.115,0.4924,0.0,3.4507
2007-05-12,0.0,0.0,0.0,0.085,0.0434,0.109,0.4701,0.0,3.2391
2007-05-13,5.5,1.7,5.9,0.078,0.0517,0.109,0.4486,0.0,2.9210000000000003
2007-05-14,2.0,1.3,1.4,0.17,0.0571,0.15,0.9586,0.154,6.8855
2007-05-15,0.0,0.0,0.0,0.106,0.0491,0.122,0.631,0.031,4.0301
2007-05-16,0.0,0.0,,0.084,0.0482,0.111,0.5498,0.014,3.6237
2007-05-17,0.0,,,0.078,0.0514,0.106,0.5046,0.002,3.5264
2007-05-18,0.0,0.0,0.0,0.073,0.0672,0.1,0.455,0.0,3.4366
2007-05-19,0.7,0.0,0.4,0.071,0.055,0.08800000000000001,0.4672,0.0,3.2204
2007-05-20,4.8,0.1,4.1,0.068,0.0383,0.091,0.4023,0.0,2.986
2007-05-21,0.0,0.6,0.9,0.08199999999999999,0.0257,0.116,0.4539,0.071,4.8386
2007-05-22,0.2,0.0,0.0,0.069,0.0132,0.08900000000000001,0.454,0.013,3.3599
2007-05-23,0.1,0.0,0.2,0.058,0.0192,0.097,0.4885,0.0,3.3469
2007-05-24,0.0,0.0,,0.06,0.0283,0.097,0.4579,0.0,3.322
2007-05-25,0.0,0.0,0.0,0.057,0.0243,0.09,0.4883,0.0,3.3122
2007-05-26,0.2,0.0,3.2,0.073,0.0248,0.132,0.4916,0.086,3.8682
2007-05-27,1.3,2.0,0.3,0.266,0.0348,0.161,0.6241,0.118,5.1297
2007-05-28,0.0,0.0,0.0,0.077,0.0145,0.106,0.4723,0.002,3.3752
2007-05-29,0.0,0.0,0.0,0.069,0.0108,0.091,0.4649,0.0,3.1379
2007-05-30,0.1,0.0,0.0,0.066,0.0098,0.077,0.421,0.0,2.927
2007-05-31,0.0,0.0,0.0,0.061,0.012,0.079,0.4628,0.0,2.9581
2007-06-01,0.0,0.0,0.0,0.062,0.0141,0.071,0.4382,0.0,2.7334
2007-06-02,0.0,0.0,0.0,0.064,0.0086,0.06,0.4376,0.0,2.7768
2007-06-03,0.0,0.0,0.3,0.065,0.0076,0.057,0.5065,0.0,2.5277
2007-06-04,0.0,0.0,,0.067,0.0073,0.058,0.5314,0.0,2.6611
2007-06-05,0.0,0.0,0.1,0.067,0.0069,0.053,0.5511,0.0,2.8127
2007-06-06,0.0,0.0,0.1,0.156,0.0064,0.069,0.4541,0.0,2.859
2007-06-07,0.0,0.0,0.0,0.085,0.0053,0.075,0.4433,0.0,2.8769
2007-06-08,0.0,0.0,0.1,0.075,0.0056,0.061,0.4934,0.0,2.8402
2007-06-09,0.0,0.0,0.0,0.07,0.0059,0.053,0.5489999999999999,0.0,2.6987
2007-06-10,0.0,0.0,0.0,0.07,0.0063,0.048,0.5031,0.0,2.4385
2007-06-11,0.0,0.0,0.0,0.069,0.0065,0.048,0.3452,0.0,2.5929
2007-06-12,0.0,0.0,0.0,0.069,0.0061,0.048,0.4174,0.0,2.6451
2007-06-13,0.0,0.0,,0.069,0.0233,0.048,0.3281,0.0,2.6076
2007-06-14,0.0,0.0,0.3,0.084,0.0404,0.047,0.3557,0.0,2.4963
2007-06-15,0.0,0.0,0.0,0.11,0.0331,0.047,0.3581,0.0,2.491
2007-06-16,,0.0,0.0,0.062,0.0322,0.048,0.2785,0.0,2.321
2007-06-17,0.0,0.0,0.3,0.052000000000000005,0.0313,0.047,0.221,0.0,2.1096
2007-06-18,,0.1,0.0,0.048,0.0349,0.047,0.2907,0.0,2.358
2007-06-19,0.0,0.0,0.0,0.049,0.0376,0.046,0.4814,0.0,2.5357
2007-06-20,0.0,0.0,0.0,0.05,0.0293,0.046,0.2822,0.0,2.5362
2007-06-21,0.0,0.0,0.0,0.05,0.0205,0.046,0.1529,0.0,2.5119
2007-06-22,0.0,0.0,0.0,0.048,0.0181,0.046,0.1227,0.0,2.4355
2007-06-23,0.0,0.0,0.0,0.047,0.0158,0.042,0.1556,0.0,2.2812
2007-06-24,0.0,0.0,0.0,0.046,0.0192,0.031,0.1298,0.0,1.9782
2007-06-25,0.0,0.0,0.0,0.044,0.0232,0.022,0.0948,0.0,2.3615
2007-06-26,0.0,0.0,0.0,0.044,0.0186,0.015,0.1253,0.0,2.3883
2007-06-27,,0.0,0.0,0.044,0.0178,0.011,0.0914,0.0,2.3089
2007-06-28,0.0,0.0,0.0,0.049,0.0163,0.008,0.1416,0.0,2.3154
2007-06-29,0.0,0.0,0.0,0.048,0.023,0.005,0.1214,0.0,2.3142
2007-06-30,0.0,0.0,0.0,0.048,0.019,0.003,0.2537,0.0,2.2442
2007-07-01,0.3,0.2,0.2,0.045,0.0157,0.002,0.2574,0.0,2.1315
2007-07-02,0.0,0.0,0.0,0.047,0.0183,0.001,0.2205,0.0,2.2335
2007-07-03,0.0,0.0,0.0,0.044,0.022854167,0.0,0.08401041699999999,0.0,2.342375
2007-07-04,0.4,0.0,0.0,0.045,0.0193,0.013,0.0749,0.0,2.4457
2007-07-05,0.0,0.0,0.0,0.044,0.015,0.02,0.0507,0.0,2.3618
2007-07-06,0.0,0.0,0.0,0.044,0.0224,0.019,0.0849,0.0,2.3738
2007-07-07,0.0,0.0,0.0,0.044,0.0279,0.017,0.0871,0.0,2.2242
2007-07-08,0.0,0.0,0.0,0.037000000000000005,0.0208,0.017,0.0776,0.0,1.9664
2007-07-09,0.0,0.0,0.0,0.034,0.02,0.017,0.0767,0.0,2.1149
2007-07-10,0.0,0.0,0.0,0.032,0.039350694,0.018000000000000002,0.07645138900000001,0.0,2.217736111
2007-07-11,0.0,0.0,0.0,0.033,0.0553,0.019,0.0559,0.0,2.2078
2007-07-12,0.0,0.0,0.0,0.056,0.0524,0.019,0.0825,0.0,2.2101
2007-07-13,0.0,0.0,0.0,0.04,0.0562,0.019,0.1318,0.0,2.2635
2007-07-14,0.0,0.0,0.0,0.035,0.0578,0.018000000000000002,0.084,0.0,2.0746
2007-07-15,0.0,0.0,0.0,0.031,0.0412,0.017,0.0454,0.0,1.8842
2007-07-16,0.0,0.0,0.0,0.027000000000000003,0.028,0.017,0.0338,0.0,2.0974
2007-07-17,0.0,0.0,0.0,0.027000000000000003,0.0268,0.016,0.0556,0.0,2.1204
2007-07-18,0.0,0.0,0.0,0.027000000000000003,0.0279,0.016,0.0478,0.0,2.1774
2007-07-19,0.0,0.0,0.0,0.027000000000000003,0.0236,0.016,0.0275,0.0,2.1583
2007-07-20,,0.0,0.0,0.027000000000000003,0.0278,0.016,0.0713,0.0,2.2561
2007-07-21,,0.0,0.0,0.031,0.0221,0.016,0.0438,0.0,2.1829
2007-07-22,0.0,22.2,0.0,0.03,0.0091,0.017,0.069,0.0,1.9318
2007-07-23,0.0,,0.0,0.027000000000000003,0.0153,0.016,0.0793,0.0,2.0307
2007-07-24,0.0,0.0,0.0,0.027000000000000003,0.0277,0.015,0.0437,0.0,2.0404
2007-07-25,0.0,0.0,0.0,0.027000000000000003,0.025,0.016,0.0494,0.0,2.0404
2007-07-26,0.0,0.0,0.0,0.03,0.0211,0.015,0.0416,0.0,2.1266
2007-07-27,0.0,0.0,0.0,0.027000000000000003,,0.015,0.0862,0.0,2.0408
2007-07-28,0.0,0.0,0.0,0.027000000000000003,,0.015,0.0249,0.0,1.8524
2007-07-29,0.0,0.0,0.0,0.027000000000000003,,0.015,0.0646,0.0,1.7273
2007-07-30,0.0,0.0,0.0,0.024,,0.015,0.0577,0.0,1.9078
2007-07-31,0.0,0.0,0.0,0.022,,0.015,0.0425,0.0,1.9754
2007-08-01,0.0,0.0,0.0,0.023,,0.015,0.0297,0.0,1.9332
2007-08-02,0.0,0.0,0.0,0.02,,0.015,0.0269,0.0,1.8903
2007-08-03,0.0,0.0,0.0,0.02,,0.015,0.0403,0.0,1.8421
2007-08-04,0.0,0.0,0.0,0.023,,0.015,0.0251,0.0,1.766
2007-08-05,0.0,0.0,0.0,0.02,,0.015,0.0322,0.0,1.3286
2007-08-06,2.3,0.3,3.0,0.04,,0.044,0.4853,0.002,4.2198
2007-08-07,29.9,13.0,6.3,0.115,,0.049,0.505597222,0.0,3.484395833
2007-08-08,1.0,3.0,,0.099,,0.14300000000000002,0.891923611,0.961,12.10804514
2007-08-09,0.0,0.0,,0.049,,0.05,0.3497,0.002,2.902
2007-08-10,0.0,0.0,0.0,0.033,,0.049,0.2441,0.0,2.2937
2007-08-11,0.0,0.0,,0.033,,0.049,0.1973,0.0,1.6289
2007-08-12,16.8,19.2,,0.033,,0.133,0.46,1.489,10.3905
2007-08-13,0.0,0.0,,0.052000000000000005,,0.102,0.5711,0.454,10.978
2007-08-14,0.0,0.0,,0.037000000000000005,,0.049,0.2543,0.0,2.8566
2007-08-15,0.0,0.0,,0.033,,0.047,0.1996,0.0,2.3545
2007-08-16,9.9,2.1,,0.033,,0.048,0.1878,0.0,2.4627
2007-08-17,0.2,0.0,,0.027000000000000003,,0.048,0.1891,0.0,2.1916
2007-08-18,9.5,9.7,,0.027000000000000003,,0.048,0.1776,0.0,2.0098
2007-08-19,7.5,7.8,,0.654,,0.179,0.6569,0.208,8.6103
2007-08-20,,0.0,,0.109,,0.08900000000000001,0.3413,0.012,3.7937
2007-08-21,8.9,1.3,,0.07200000000000001,,0.08,0.2529,0.014,3.5389
2007-08-22,4.0,2.9,,0.21600000000000005,,0.122,0.6651,0.297,6.9533
2007-08-23,0.0,0.0,,0.121,,0.073,0.3366,0.006999999999999999,3.3906
2007-08-24,,0.3,,0.076,,0.065,0.2718,0.0,2.7607
2007-08-25,,0.0,,0.07,,0.048,0.2475,0.0,2.5114
2007-08-26,0.0,0.0,,0.061,,0.046,0.2369,0.0,2.2999
2007-08-27,0.0,0.0,,0.054000000000000006,,0.045,0.2436,0.0,2.3973
2007-08-28,0.0,0.0,,0.051,,0.044,0.2559,0.0,2.4538
2007-08-29,0.0,0.1,,0.048,,0.044,0.2291,0.0,2.4428
2007-08-30,1.5,4.7,,0.046,,0.045,0.2463,0.0,2.4215
2007-08-31,0.0,0.0,,0.044,,0.045,0.2472,0.0,3.8801
2007-09-01,0.0,0.0,,0.044,,0.046,0.2312,0.0,2.3726
2007-09-02,0.0,0.0,,0.044,,0.046,0.3368,0.0,2.2222
2007-09-03,0.0,0.0,,0.044,,0.045,0.3589,0.0,2.3865
2007-09-04,,0.0,,0.05,,0.045,0.3099,0.0,2.4833
2007-09-05,0.0,0.0,,0.046,,0.045,0.2154,0.0,2.5245
2007-09-06,0.0,0.0,,0.043,,0.045,0.2315,0.0,2.5385
2007-09-07,0.0,0.0,,0.037000000000000005,,0.045,0.2026,0.0,2.5753
2007-09-08,0.0,0.0,,0.036000000000000004,,0.044,0.1908,0.0,2.3454
2007-09-09,0.0,0.0,,0.033,,0.044,0.2145,0.0,2.1157
2007-09-10,0.0,0.0,,0.033,,0.043,0.2247,0.0,2.2268
2007-09-11,0.0,0.0,,0.03,,0.042,0.1543,0.0,2.2149
2007-09-12,,0.0,,0.03,,0.041,0.1851,0.0,2.3969
2007-09-13,0.0,0.0,,0.031,,0.041,0.2204,0.0,2.437
2007-09-14,0.0,0.0,,0.033,,0.04,0.2515,0.0,2.5002
2007-09-15,0.0,0.0,,0.033,,0.039,0.2117,0.0,2.2588
2007-09-16,0.0,0.0,,0.033,,0.038,0.1762,0.0,2.0598
2007-09-17,,0.0,,0.03,,0.037000000000000005,0.1658,0.0,2.3229
2007-09-18,0.0,0.1,,0.129,,0.065,0.2015,0.0,2.7079
2007-09-19,0.0,0.1,,0.066,,0.055,0.273,0.0,2.8032
2007-09-20,0.0,0.0,,0.047,,0.054000000000000006,0.3105,0.0,2.6644
2007-09-21,,0.0,,0.044,,0.052000000000000005,0.3399,0.0,2.6411
2007-09-22,3.4,0.0,,0.042,,0.051,0.6232,0.002,3.5873
2007-09-23,0.0,0.0,,0.045,,0.05,0.5059,0.002,2.6383
2007-09-24,0.0,0.0,,0.039,,0.049,0.3939,0.0,2.4577
2007-09-25,0.1,1.0,,0.038,,0.05,0.3765,0.0,2.6401
2007-09-26,0.0,,,0.039,,0.049,0.3515,0.0,2.651
2007-09-27,0.0,0.0,,0.039,,0.048,0.3127,0.0,2.522
2007-09-28,0.0,0.0,,0.037000000000000005,,0.047,0.3119,0.0,2.5263
2007-09-29,6.3,4.5,,0.045,,0.044,0.2633,0.0,2.6478
2007-09-30,0.0,0.0,,0.042,,0.041,0.2539,0.0,2.2659
2007-10-01,0.0,0.0,,0.035,,0.038,0.2409,0.0,2.4304
2007-10-02,,0.0,,0.033,,0.036000000000000004,0.1983,0.0,2.533
2007-10-03,2.3,0.0,,0.037000000000000005,,0.037000000000000005,0.2722,0.0,2.5468
2007-10-04,14.9,12.4,,0.16,,0.068,0.5347,0.016,6.1666
2007-10-05,0.0,0.0,,0.5760000000000001,,0.093,0.5597,0.499,7.7068
2007-10-06,0.0,0.0,,0.09,,0.071,0.3662,0.002,3.0868
2007-10-07,0.0,0.0,,0.063,,0.058,0.2874,0.0,2.4902
2007-10-08,23.1,7.2,,0.084,,0.068,0.7461,0.245,6.5926
2007-10-09,0.2,0.0,,0.125,,0.063,0.4812,0.036000000000000004,4.5161
2007-10-10,21.5,29.7,,0.271,,0.14300000000000002,0.8684,1.27,11.1349
2007-10-11,0.0,0.0,,0.524,,0.122,0.7642,0.3720000000000001,9.1795
2007-10-12,0.0,0.0,,0.1,,0.098,0.309,0.005,3.6146
2007-10-13,0.0,0.0,,0.081,,0.085,0.3461,0.0,2.9974
2007-10-14,0.0,0.0,,0.07400000000000001,,0.064,0.2882,0.0,2.7348
2007-10-15,0.0,0.0,,0.073,,0.06,0.28800000000000003,0.0,2.8712
2007-10-16,38.8,16.5,,0.07400000000000001,,0.059,0.3017,0.0,2.9654
2007-10-17,0.0,,,0.079,,0.158,0.9686,1.126,15.8464
2007-10-18,0.0,0.0,,0.07200000000000001,,0.061,0.3415,0.009000000000000001,4.0594
2007-10-19,0.0,0.0,,0.07200000000000001,,0.057,0.2932,0.0,3.3802
2007-10-20,0.0,0.0,,0.07200000000000001,,0.056,0.3016,0.0,3.0203
2007-10-21,0.0,0.0,,0.07200000000000001,,0.056,0.2493,0.0,2.7694
2007-10-22,0.0,0.0,,0.077,,0.057,0.2398,0.0,2.9873
2007-10-23,0.0,0.0,,0.078,,0.055,0.2359,0.0,3.0805
2007-10-24,0.0,0.0,,0.079,,0.055,0.2666,0.0,3.1078
2007-10-25,2.5,1.0,,0.084,,0.056,0.2489,0.0,3.3431
2007-10-26,54.6,41.8,,0.085,,0.057,0.2505,0.0,3.8462
2007-10-27,0.0,0.1,,0.099,,0.095,0.3622,0.187,7.6793
2007-10-28,0.0,99.0,,0.095,,0.058,0.26,0.001,2.9242
2007-10-29,0.0,0.0,,0.094,,0.057,0.2544,0.0,2.9043
2007-10-30,0.0,0.0,,0.096,,0.058,0.3133,0.0,3.0098
2007-10-31,,0.0,,0.1,,0.058,0.3361,0.0,3.0345
2007-11-01,0.0,0.0,0.0,0.095,,0.057,0.3323,0.0,2.8809
2007-11-02,0.0,0.0,0.0,0.095,,0.057,0.2862,0.0,2.7495
2007-11-03,0.0,,0.0,0.097,,0.057,0.2769,0.0,2.6967
2007-11-04,0.0,0.0,0.0,0.097,,0.058,0.2698,0.0,2.6579
2007-11-05,0.0,0.0,0.0,0.097,,0.057,0.2762,0.0,2.8289
2007-11-06,0.0,29.0,0.0,0.097,,0.056,0.4699,0.0,2.8617
2007-11-07,0.0,,0.0,0.098,,0.057,0.4768,0.0,3.1568
2007-11-08,0.0,0.0,0.0,0.097,,0.057,0.3254,0.0,2.9896
2007-11-09,0.0,0.0,0.0,0.097,,0.056,0.303,0.0,2.979
2007-11-10,0.0,0.0,0.0,0.098,,0.056,0.2934,0.0,2.8734
2007-11-11,0.0,0.0,0.0,0.098,,0.057,0.2881,0.0,2.6933
2007-11-12,0.0,0.0,0.0,0.099,,0.057,0.2848,0.0,2.7962
2007-11-13,0.0,0.0,0.0,0.099,,0.057,0.2794,0.0,2.8697
2007-11-14,0.0,0.0,0.0,0.101,,0.057,0.2931,0.0,2.9441
2007-11-15,0.0,0.0,0.0,0.099,,0.055,0.3039,0.0,2.9748
2007-11-16,0.0,0.0,0.0,0.097,,0.052000000000000005,0.3006,0.0,2.9542
2007-11-17,0.0,0.0,0.0,0.097,,0.05,0.2963,0.0,2.8742
2007-11-18,0.0,0.0,0.0,0.095,,0.047,0.2978,0.0,2.7482
2007-11-19,0.0,1.7,0.0,0.085,,0.046,0.3301,0.0,2.8779
2007-11-20,1.0,0.8,1.0,0.084,,0.041,0.3068,0.0,2.9333
2007-11-21,0.0,0.0,0.0,0.08199999999999999,,0.037000000000000005,0.2943,0.0,3.0418
2007-11-22,,0.0,0.3,0.083,,0.036000000000000004,0.3021,0.0,2.9297
2007-11-23,0.0,,0.0,0.085,,0.035,0.2965,0.0,2.8776
2007-11-24,0.0,0.0,0.0,0.085,,0.035,0.2935,0.0,2.7555
2007-11-25,0.0,0.0,0.0,0.085,,0.034,0.2907,0.0,2.6336
2007-11-26,0.0,0.0,0.0,0.085,,0.033,0.2926,0.0,2.7381
2007-11-27,0.0,0.0,0.0,0.083,,0.032,0.3245,0.0,2.815
2007-11-28,0.0,0.0,0.1,0.07400000000000001,,0.032,0.4653,0.0,2.9044
2007-11-29,0.0,0.0,0.0,0.067,,0.041,0.4288,0.0,2.8986
2007-11-30,0.0,0.0,0.0,0.061,,0.056,0.4016,0.0,2.9085
2007-12-01,0.0,0.0,0.0,0.054000000000000006,,0.059,0.4009,0.0,2.8206
2007-12-02,0.0,0.0,0.0,0.054000000000000006,,0.057,0.413,0.0,2.6345
2007-12-03,0.0,0.0,0.0,0.054000000000000006,,0.051,0.5097,0.0,2.7204
2007-12-04,0.0,0.0,0.0,0.054000000000000006,,0.045,0.4229,0.0,2.8052
2007-12-05,0.0,0.0,0.0,0.06,,0.04,0.4003,0.0,2.7853
2007-12-06,0.0,0.0,0.0,0.063,,0.049,0.3978,0.0,2.6608
2007-12-07,0.0,0.0,0.0,0.061,,0.049,0.3864,0.0,2.5779
2007-12-08,0.0,0.0,0.0,0.062,,0.045,0.376,0.0,2.5386
2007-12-09,0.0,0.0,0.0,0.061,,0.04,0.3305,0.0,2.4613
2007-12-10,0.0,0.0,0.0,0.061,,0.034,0.3225,0.0,2.5848
2007-12-11,0.0,,0.0,0.067,,0.039,0.3544,0.0,2.7345
2007-12-12,0.0,0.0,0.7,0.068,,0.051,0.4929,0.0,2.9171
2007-12-13,0.0,0.0,0.0,0.07200000000000001,,0.05,0.3831,0.0,2.8475
2007-12-14,0.0,0.0,0.0,0.069,,0.049,0.3745,0.0,2.8776
2007-12-15,0.4,,0.2,0.065,,0.049,0.3720000000000001,0.0,2.8284
2007-12-16,0.0,,0.0,0.065,,0.049,0.3707,0.0,2.6813
2007-12-17,3.0,,1.3,0.063,,0.049,0.3819,0.0,2.9415
2007-12-18,0.0,0.0,0.0,0.061,,0.047,0.3856,0.0,3.1787
2007-12-19,0.0,0.0,0.0,0.063,,0.047,0.4388,0.0,2.9708
2007-12-20,4.7,,1.6,0.067,,0.047,0.4648,0.0,3.0256
2007-12-21,4.1,,3.5,0.064,,0.045,0.3705,0.0,3.7968
2007-12-22,3.5,,0.0,0.066,,0.045,0.3663,0.0,3.2319
2007-12-23,0.0,,0.0,0.065,,0.045,0.3069,0.0,2.6852
2007-12-24,0.0,0.0,0.0,0.062,,0.045,0.3105,0.0,2.6573
2007-12-25,0.0,0.0,0.0,0.066,,0.05,0.3917,0.0,2.6327
2007-12-26,0.0,0.0,0.0,0.067,,0.058,0.3074,0.0,2.5145
2007-12-27,0.0,0.0,0.0,0.067,,0.059,0.3114,0.0,2.5947
2007-12-28,0.0,0.0,0.0,0.067,,0.058,0.3178,0.0,2.7671
2007-12-29,0.0,0.0,0.0,0.067,,0.057,0.3138,0.0,2.8214
2007-12-30,0.0,0.0,0.0,0.067,,0.056,0.3031,0.0,2.7235
2007-12-31,0.0,0.0,0.0,0.067,,0.054000000000000006,0.3077,0.0,2.7835
2008-01-01,0.0,0.0,0.0,0.067,,0.052000000000000005,0.3156,0.0,2.6602
2008-01-02,4.9,2.8,3.9,0.067,,0.052000000000000005,0.3219,0.0,3.3396
2008-01-03,19.7,11.7,17.3,0.24,,0.116,0.6699,0.443,8.8044
2008-01-04,0.0,0.0,0.0,0.237,,0.105,0.5018,0.134,5.0899
2008-01-05,0.0,0.0,0.0,0.079,,0.092,0.4004,0.005,3.2231
2008-01-06,0.0,0.0,0.0,0.063,,0.077,0.3009,0.0,2.734
2008-01-07,0.0,0.0,0.0,0.054000000000000006,,0.067,0.2986,0.0,2.7549
2008-01-08,0.0,0.0,0.0,0.048,,0.061,0.3901,0.0,2.9289
2008-01-09,0.7,0.0,0.2,0.048,,0.062,0.3281,0.0,2.8578
